order_item_id,order_id,product_id,quantity,unit_price,subtotal
11291,3796,52,1,304.17,304.17
11292,3797,36,4,379.04,1516.16
11293,3798,53,3,318.16,954.48
11294,3798,95,5,420.68,2103.4
11295,3798,91,1,256.59,256.59
11296,3798,7,3,142.02,426.06
11297,3798,12,5,405.66,2028.3
11298,3799,15,2,440.33,880.66
11299,3799,95,5,420.68,2103.4
11300,3799,13,4,87.64,350.56
11301,3800,86,4,375.68,1502.72
11302,3800,90,3,90.42,271.26
11303,3800,19,5,167.25,836.25
11304,3800,82,1,306.53,306.53
11305,3800,90,3,90.42,271.26
11306,3801,22,4,116.75,467
11307,3801,95,2,420.68,841.36
11308,3802,72,4,248.62,994.48
11309,3803,45,5,36.73,183.65
11310,3803,15,3,440.33,1320.99
11311,3803,3,2,16.25,32.5
11312,3803,18,4,51.98,207.92
11313,3803,44,5,111.72,558.6
11314,3804,57,3,74.55,223.65
11315,3804,45,5,36.73,183.65
11316,3804,90,1,90.42,90.42
11317,3804,68,4,63.37,253.48
11318,3805,82,5,306.53,1532.65
11319,3806,10,1,16.08,16.08
11320,3806,97,1,209.48,209.48
11321,3806,66,5,29.33,146.65
11322,3807,57,1,74.55,74.55
11323,3807,27,3,136.66,409.98
11324,3807,28,3,36.29,108.87
11325,3807,38,1,226.45,226.45
11326,3807,15,1,440.33,440.33
11327,3808,7,2,142.02,284.04
11328,3808,40,5,168.04,840.2
11329,3808,96,2,48.19,96.38
11330,3808,86,5,375.68,1878.4
11331,3808,73,4,130.25,521
11332,3809,12,5,405.66,2028.3
11333,3809,19,5,167.25,836.25
11334,3810,29,3,5.73,17.19
11335,3810,14,5,497.78,2488.9
11336,3810,32,3,266.32,798.96
11337,3810,9,2,294.38,588.76
11338,3810,96,1,48.19,48.19
11339,3811,72,2,248.62,497.24
11340,3811,72,2,248.62,497.24
11341,3811,94,4,56.69,226.76
11342,3811,9,4,294.38,1177.52
11343,3812,89,5,164.53,822.65
11344,3812,86,4,375.68,1502.72
11345,3812,81,1,78.93,78.93
11346,3812,67,4,465.95,1863.8
11347,3813,44,3,111.72,335.16
11348,3813,75,5,161.12,805.6
11349,3814,58,2,363.89,727.78
11350,3815,18,2,51.98,103.96
11351,3815,53,5,318.16,1590.8
11352,3815,59,2,78.69,157.38
11353,3815,41,5,272.17,1360.85
11354,3816,71,5,132.68,663.4
11355,3816,81,5,78.93,394.65
11356,3816,56,3,38.34,115.02
11357,3817,38,5,226.45,1132.25
11358,3817,73,2,130.25,260.5
11359,3817,18,2,51.98,103.96
11360,3817,19,3,167.25,501.75
11361,3818,64,4,180.92,723.68
11362,3818,5,3,273.9,821.7
11363,3818,68,3,63.37,190.11
11364,3819,50,5,79.59,397.95
11365,3820,16,2,208.95,417.9
11366,3820,31,4,302.6,1210.4
11367,3820,7,2,142.02,284.04
11368,3820,6,3,362.16,1086.48
11369,3820,23,2,79.85,159.7
11370,3821,11,5,177.33,886.65
11371,3822,98,3,307.01,921.03
11372,3822,31,2,302.6,605.2
11373,3823,61,1,185.84,185.84
11374,3823,11,1,177.33,177.33
11375,3823,35,4,73.69,294.76
11376,3824,49,3,143.59,430.77
11377,3824,39,5,435.8,2179
11378,3824,49,1,143.59,143.59
11379,3824,1,3,227.6,682.8
11380,3825,62,3,245.87,737.61
11381,3825,60,2,300.86,601.72
11382,3825,1,4,227.6,910.4
11383,3825,34,5,352.16,1760.8
11384,3826,72,2,248.62,497.24
11385,3826,71,3,132.68,398.04
11386,3827,50,5,79.59,397.95
11387,3827,41,5,272.17,1360.85
11388,3827,78,1,358.92,358.92
11389,3828,97,5,209.48,1047.4
11390,3828,6,1,362.16,362.16
11391,3828,4,2,53.84,107.68
11392,3828,84,3,284.16,852.48
11393,3829,88,4,263.94,1055.76
11394,3829,71,4,132.68,530.72
11395,3829,18,3,51.98,155.94
11396,3829,58,5,363.89,1819.45
11397,3829,31,5,302.6,1513
11398,3830,7,1,142.02,142.02
11399,3830,18,5,51.98,259.9
11400,3830,57,1,74.55,74.55
11401,3830,73,3,130.25,390.75
11402,3831,90,3,90.42,271.26
11403,3832,99,4,67.45,269.8
11404,3833,91,4,256.59,1026.36
11405,3833,19,2,167.25,334.5
11406,3834,27,3,136.66,409.98
11407,3834,29,3,5.73,17.19
11408,3834,66,5,29.33,146.65
11409,3834,43,5,290.86,1454.3
11410,3834,3,3,16.25,48.75
11411,3835,22,1,116.75,116.75
11412,3835,57,1,74.55,74.55
11413,3835,58,2,363.89,727.78
11414,3835,56,3,38.34,115.02
11415,3836,25,2,11.43,22.86
11416,3836,25,5,11.43,57.15
11417,3836,7,4,142.02,568.08
11418,3837,63,4,273.5,1094
11419,3838,86,3,375.68,1127.04
11420,3838,87,1,442.56,442.56
11421,3838,52,5,304.17,1520.85
11422,3839,88,4,263.94,1055.76
11423,3839,36,4,379.04,1516.16
11424,3839,68,2,63.37,126.74
11425,3839,41,5,272.17,1360.85
11426,3839,84,1,284.16,284.16
11427,3840,23,5,79.85,399.25
11428,3841,97,3,209.48,628.44
11429,3841,58,4,363.89,1455.56
11430,3841,88,4,263.94,1055.76
11431,3841,10,4,16.08,64.32
11432,3841,11,4,177.33,709.32
11433,3842,38,1,226.45,226.45
11434,3842,82,4,306.53,1226.12
11435,3842,33,3,77.58,232.74
11436,3843,50,4,79.59,318.36
11437,3843,29,3,5.73,17.19
11438,3843,12,1,405.66,405.66
11439,3844,22,4,116.75,467
11440,3844,72,5,248.62,1243.1
11441,3844,38,5,226.45,1132.25
11442,3845,69,1,134.97,134.97
11443,3845,75,4,161.12,644.48
11444,3845,62,3,245.87,737.61
11445,3846,78,2,358.92,717.84
11446,3846,33,4,77.58,310.32
11447,3846,83,1,20.8,20.8
11448,3847,39,3,435.8,1307.4
11449,3847,73,5,130.25,651.25
11450,3847,62,1,245.87,245.87
11451,3847,24,5,266.02,1330.1
11452,3848,76,5,169.43,847.15
11453,3848,44,5,111.72,558.6
11454,3849,91,3,256.59,769.77
11455,3849,79,2,387.61,775.22
11456,3849,14,5,497.78,2488.9
11457,3849,15,4,440.33,1761.32
11458,3849,3,1,16.25,16.25
11459,3850,1,4,227.6,910.4
11460,3850,50,2,79.59,159.18
11461,3850,54,3,218.8,656.4
11462,3851,86,2,375.68,751.36
11463,3851,96,4,48.19,192.76
11464,3851,34,4,352.16,1408.64
11465,3851,43,1,290.86,290.86
11466,3852,60,1,300.86,300.86
11467,3852,44,3,111.72,335.16
11468,3853,51,3,424.62,1273.86
11469,3853,21,4,191.94,767.76
11470,3854,68,3,63.37,190.11
11471,3854,24,2,266.02,532.04
11472,3854,26,4,371.37,1485.48
11473,3855,7,2,142.02,284.04
11474,3855,80,2,392.88,785.76
11475,3856,91,4,256.59,1026.36
11476,3856,21,4,191.94,767.76
11477,3857,20,3,191.71,575.13
11478,3857,45,3,36.73,110.19
11479,3857,57,3,74.55,223.65
11480,3857,75,3,161.12,483.36
11481,3858,82,3,306.53,919.59
11482,3859,77,5,127.74,638.7
11483,3860,44,3,111.72,335.16
11484,3860,88,2,263.94,527.88
11485,3860,78,2,358.92,717.84
11486,3860,86,1,375.68,375.68
11487,3860,90,5,90.42,452.1
11488,3861,79,3,387.61,1162.83
11489,3861,22,2,116.75,233.5
11490,3861,66,2,29.33,58.66
11491,3862,82,1,306.53,306.53
11492,3862,92,4,60.45,241.8
11493,3862,41,3,272.17,816.51
11494,3863,24,2,266.02,532.04
11495,3863,72,2,248.62,497.24
11496,3863,85,1,54.89,54.89
11497,3863,72,3,248.62,745.86
11498,3863,52,4,304.17,1216.68
11499,3864,10,1,16.08,16.08
11500,3864,62,3,245.87,737.61
11501,3864,77,5,127.74,638.7
11502,3865,37,3,332.56,997.68
11503,3865,24,3,266.02,798.06
11504,3865,62,1,245.87,245.87
11505,3865,32,4,266.32,1065.28
11506,3866,60,2,300.86,601.72
11507,3867,32,1,266.32,266.32
11508,3867,23,2,79.85,159.7
11509,3868,65,2,254.9,509.8
11510,3869,57,3,74.55,223.65
11511,3869,36,2,379.04,758.08
11512,3869,32,4,266.32,1065.28
11513,3869,86,4,375.68,1502.72
11514,3869,94,3,56.69,170.07
11515,3870,1,2,227.6,455.2
11516,3870,18,5,51.98,259.9
11517,3870,99,1,67.45,67.45
11518,3871,49,4,143.59,574.36
11519,3871,6,4,362.16,1448.64
11520,3871,78,1,358.92,358.92
11521,3871,28,2,36.29,72.58
11522,3871,90,2,90.42,180.84
11523,3872,68,5,63.37,316.85
11524,3872,81,1,78.93,78.93
11525,3872,5,5,273.9,1369.5
11526,3872,21,5,191.94,959.7
11527,3872,37,4,332.56,1330.24
11528,3873,46,3,68.91,206.73
11529,3873,32,3,266.32,798.96
11530,3873,53,2,318.16,636.32
11531,3874,71,4,132.68,530.72
11532,3874,78,4,358.92,1435.68
11533,3874,8,3,82.76,248.28
11534,3874,92,2,60.45,120.9
11535,3875,85,4,54.89,219.56
11536,3875,58,1,363.89,363.89
11537,3876,32,4,266.32,1065.28
11538,3876,11,2,177.33,354.66
11539,3876,84,4,284.16,1136.64
11540,3876,94,5,56.69,283.45
11541,3876,53,5,318.16,1590.8
11542,3877,41,4,272.17,1088.68
11543,3877,22,1,116.75,116.75
11544,3877,71,4,132.68,530.72
11545,3877,72,4,248.62,994.48
11546,3878,30,4,174.46,697.84
11547,3878,33,3,77.58,232.74
11548,3878,2,2,187.06,374.12
11549,3878,38,4,226.45,905.8
11550,3878,79,2,387.61,775.22
11551,3879,17,1,119.6,119.6
11552,3879,17,1,119.6,119.6
11553,3879,35,5,73.69,368.45
11554,3879,90,1,90.42,90.42
11555,3880,84,4,284.16,1136.64
11556,3880,54,4,218.8,875.2
11557,3880,92,1,60.45,60.45
11558,3880,76,2,169.43,338.86
11559,3881,86,5,375.68,1878.4
11560,3881,4,5,53.84,269.2
11561,3881,71,4,132.68,530.72
11562,3881,1,1,227.6,227.6
11563,3881,33,2,77.58,155.16
11564,3882,74,2,103.68,207.36
11565,3882,18,5,51.98,259.9
11566,3882,71,2,132.68,265.36
11567,3883,57,5,74.55,372.75
11568,3883,92,5,60.45,302.25
11569,3883,96,4,48.19,192.76
11570,3883,47,5,350.02,1750.1
11571,3884,11,1,177.33,177.33
11572,3885,48,4,238.21,952.84
11573,3885,13,5,87.64,438.2
11574,3885,38,4,226.45,905.8
11575,3886,36,4,379.04,1516.16
11576,3886,49,1,143.59,143.59
11577,3886,82,3,306.53,919.59
11578,3886,96,5,48.19,240.95
11579,3887,49,3,143.59,430.77
11580,3887,35,3,73.69,221.07
11581,3887,34,2,352.16,704.32
11582,3887,96,1,48.19,48.19
11583,3888,86,1,375.68,375.68
11584,3888,62,1,245.87,245.87
11585,3888,22,3,116.75,350.25
11586,3889,59,2,78.69,157.38
11587,3890,92,1,60.45,60.45
11588,3891,84,1,284.16,284.16
11589,3891,41,2,272.17,544.34
11590,3892,76,4,169.43,677.72
11591,3892,63,3,273.5,820.5
11592,3892,13,1,87.64,87.64
11593,3892,94,4,56.69,226.76
11594,3892,43,4,290.86,1163.44
11595,3893,90,1,90.42,90.42
11596,3893,1,2,227.6,455.2
11597,3894,56,4,38.34,153.36
11598,3895,22,3,116.75,350.25
11599,3895,38,2,226.45,452.9
11600,3895,79,2,387.61,775.22
11601,3896,14,1,497.78,497.78
11602,3897,43,3,290.86,872.58
11603,3897,58,5,363.89,1819.45
11604,3897,79,1,387.61,387.61
11605,3897,18,2,51.98,103.96
11606,3897,45,1,36.73,36.73
11607,3898,86,4,375.68,1502.72
11608,3898,22,4,116.75,467
11609,3899,47,1,350.02,350.02
11610,3900,98,4,307.01,1228.04
11611,3900,63,3,273.5,820.5
11612,3900,64,3,180.92,542.76
11613,3900,14,4,497.78,1991.12
11614,3901,3,3,16.25,48.75
11615,3901,1,1,227.6,227.6
11616,3901,43,5,290.86,1454.3
11617,3901,2,3,187.06,561.18
11618,3902,96,1,48.19,48.19
11619,3902,96,2,48.19,96.38
11620,3902,72,2,248.62,497.24
11621,3902,31,2,302.6,605.2
11622,3903,70,3,453.74,1361.22
11623,3903,57,1,74.55,74.55
11624,3903,94,2,56.69,113.38
11625,3903,48,2,238.21,476.42
11626,3904,47,1,350.02,350.02
11627,3904,65,1,254.9,254.9
11628,3904,18,1,51.98,51.98
11629,3904,25,1,11.43,11.43
11630,3905,25,1,11.43,11.43
11631,3906,26,4,371.37,1485.48
11632,3906,45,2,36.73,73.46
11633,3907,66,5,29.33,146.65
11634,3907,32,1,266.32,266.32
11635,3907,39,3,435.8,1307.4
11636,3908,27,4,136.66,546.64
11637,3908,13,5,87.64,438.2
11638,3908,53,2,318.16,636.32
11639,3909,44,1,111.72,111.72
11640,3909,67,4,465.95,1863.8
11641,3909,28,1,36.29,36.29
11642,3909,8,5,82.76,413.8
11643,3909,21,2,191.94,383.88
11644,3910,79,5,387.61,1938.05
11645,3910,35,2,73.69,147.38
11646,3910,22,2,116.75,233.5
11647,3910,97,2,209.48,418.96
11648,3910,33,4,77.58,310.32
11649,3911,16,5,208.95,1044.75
11650,3911,56,3,38.34,115.02
11651,3911,24,1,266.02,266.02
11652,3911,33,5,77.58,387.9
11653,3911,77,1,127.74,127.74
11654,3912,95,4,420.68,1682.72
11655,3912,70,2,453.74,907.48
11656,3913,45,1,36.73,36.73
11657,3913,42,4,421.18,1684.72
11658,3913,69,3,134.97,404.91
11659,3914,32,4,266.32,1065.28
11660,3914,53,5,318.16,1590.8
11661,3914,29,3,5.73,17.19
11662,3914,25,4,11.43,45.72
11663,3915,98,4,307.01,1228.04
11664,3915,60,4,300.86,1203.44
11665,3915,52,2,304.17,608.34
11666,3916,85,4,54.89,219.56
11667,3916,6,5,362.16,1810.8
11668,3917,31,2,302.6,605.2
11669,3918,26,3,371.37,1114.11
11670,3918,74,3,103.68,311.04
11671,3918,81,3,78.93,236.79
11672,3918,49,5,143.59,717.95
11673,3919,20,4,191.71,766.84
11674,3919,52,2,304.17,608.34
11675,3919,43,2,290.86,581.72
11676,3919,52,2,304.17,608.34
11677,3920,73,1,130.25,130.25
11678,3920,5,5,273.9,1369.5
11679,3921,13,2,87.64,175.28
11680,3922,43,3,290.86,872.58
11681,3922,52,4,304.17,1216.68
11682,3922,75,4,161.12,644.48
11683,3923,73,3,130.25,390.75
11684,3923,7,3,142.02,426.06
11685,3924,65,3,254.9,764.7
11686,3925,51,4,424.62,1698.48
11687,3925,24,1,266.02,266.02
11688,3925,30,4,174.46,697.84
11689,3925,5,4,273.9,1095.6
11690,3925,58,4,363.89,1455.56
11691,3926,57,5,74.55,372.75
11692,3926,48,3,238.21,714.63
11693,3926,50,1,79.59,79.59
11694,3926,68,5,63.37,316.85
11695,3927,22,3,116.75,350.25
11696,3927,62,3,245.87,737.61
11697,3927,19,2,167.25,334.5
11698,3927,80,1,392.88,392.88
11699,3928,23,3,79.85,239.55
11700,3928,83,5,20.8,104
11701,3928,43,2,290.86,581.72
11702,3929,30,4,174.46,697.84
11703,3929,95,4,420.68,1682.72
11704,3929,35,1,73.69,73.69
11705,3929,47,4,350.02,1400.08
11706,3930,91,1,256.59,256.59
11707,3931,84,4,284.16,1136.64
11708,3931,55,5,390.99,1954.95
11709,3931,87,5,442.56,2212.8
11710,3931,59,4,78.69,314.76
11711,3932,75,4,161.12,644.48
11712,3932,61,3,185.84,557.52
11713,3932,29,2,5.73,11.46
11714,3932,57,4,74.55,298.2
11715,3932,64,3,180.92,542.76
11716,3933,39,1,435.8,435.8
11717,3933,69,3,134.97,404.91
11718,3933,28,4,36.29,145.16
11719,3933,55,5,390.99,1954.95
11720,3933,99,3,67.45,202.35
11721,3934,64,3,180.92,542.76
11722,3934,52,2,304.17,608.34
11723,3934,94,3,56.69,170.07
11724,3934,56,2,38.34,76.68
11725,3935,97,4,209.48,837.92
11726,3935,84,2,284.16,568.32
11727,3935,82,3,306.53,919.59
11728,3935,74,1,103.68,103.68
11729,3936,29,2,5.73,11.46
11730,3937,26,4,371.37,1485.48
11731,3937,71,4,132.68,530.72
11732,3937,16,5,208.95,1044.75
11733,3937,70,1,453.74,453.74
11734,3937,86,3,375.68,1127.04
11735,3938,50,1,79.59,79.59
11736,3938,41,2,272.17,544.34
11737,3938,48,2,238.21,476.42
11738,3938,97,5,209.48,1047.4
11739,3939,23,3,79.85,239.55
11740,3939,49,5,143.59,717.95
11741,3940,51,5,424.62,2123.1
11742,3940,69,4,134.97,539.88
11743,3940,88,2,263.94,527.88
11744,3940,26,2,371.37,742.74
11745,3940,36,2,379.04,758.08
11746,3941,35,4,73.69,294.76
11747,3941,59,2,78.69,157.38
11748,3941,25,4,11.43,45.72
11749,3941,99,3,67.45,202.35
11750,3941,44,5,111.72,558.6
11751,3942,3,2,16.25,32.5
11752,3942,46,5,68.91,344.55
11753,3943,28,5,36.29,181.45
11754,3943,54,1,218.8,218.8
11755,3943,51,1,424.62,424.62
11756,3944,86,4,375.68,1502.72
11757,3944,55,5,390.99,1954.95
11758,3944,75,5,161.12,805.6
11759,3944,93,1,289.58,289.58
11760,3945,38,2,226.45,452.9
11761,3945,33,5,77.58,387.9
11762,3945,2,3,187.06,561.18
11763,3945,36,1,379.04,379.04
11764,3946,20,4,191.71,766.84
11765,3946,43,5,290.86,1454.3
11766,3946,16,4,208.95,835.8
11767,3946,96,5,48.19,240.95
11768,3946,98,2,307.01,614.02
11769,3947,92,2,60.45,120.9
11770,3947,11,5,177.33,886.65
11771,3947,37,1,332.56,332.56
11772,3947,48,4,238.21,952.84
11773,3948,6,4,362.16,1448.64
11774,3949,19,5,167.25,836.25
11775,3949,35,5,73.69,368.45
11776,3949,19,3,167.25,501.75
11777,3950,78,2,358.92,717.84
11778,3951,57,3,74.55,223.65
11779,3951,20,2,191.71,383.42
11780,3951,14,5,497.78,2488.9
11781,3951,29,3,5.73,17.19
11782,3952,65,1,254.9,254.9
11783,3952,90,3,90.42,271.26
11784,3952,44,4,111.72,446.88
11785,3952,29,5,5.73,28.65
11786,3953,11,4,177.33,709.32
11787,3953,85,1,54.89,54.89
11788,3953,4,1,53.84,53.84
11789,3953,20,4,191.71,766.84
11790,3954,32,5,266.32,1331.6
11791,3954,78,1,358.92,358.92
11792,3954,68,4,63.37,253.48
11793,3955,77,5,127.74,638.7
11794,3955,69,5,134.97,674.85
11795,3955,9,2,294.38,588.76
11796,3955,92,1,60.45,60.45
11797,3955,91,1,256.59,256.59
11798,3956,72,3,248.62,745.86
11799,3956,76,2,169.43,338.86
11800,3956,63,3,273.5,820.5
11801,3956,11,1,177.33,177.33
11802,3957,56,1,38.34,38.34
11803,3957,87,4,442.56,1770.24
11804,3958,11,5,177.33,886.65
11805,3958,88,1,263.94,263.94
11806,3958,84,2,284.16,568.32
11807,3958,51,3,424.62,1273.86
11808,3958,51,2,424.62,849.24
11809,3959,82,3,306.53,919.59
11810,3960,9,5,294.38,1471.9
11811,3960,63,3,273.5,820.5
11812,3960,18,2,51.98,103.96
11813,3960,76,3,169.43,508.29
11814,3961,79,1,387.61,387.61
11815,3961,32,5,266.32,1331.6
11816,3961,99,2,67.45,134.9
11817,3961,43,5,290.86,1454.3
11818,3961,60,2,300.86,601.72
11819,3962,39,3,435.8,1307.4
11820,3963,71,4,132.68,530.72
11821,3963,38,2,226.45,452.9
11822,3963,71,5,132.68,663.4
11823,3963,67,4,465.95,1863.8
11824,3963,76,5,169.43,847.15
11825,3964,19,1,167.25,167.25
11826,3964,45,5,36.73,183.65
11827,3964,75,4,161.12,644.48
11828,3964,41,2,272.17,544.34
11829,3964,10,4,16.08,64.32
11830,3965,46,5,68.91,344.55
11831,3965,5,2,273.9,547.8
11832,3965,16,5,208.95,1044.75
11833,3965,63,1,273.5,273.5
11834,3965,93,5,289.58,1447.9
11835,3966,24,1,266.02,266.02
11836,3966,93,4,289.58,1158.32
11837,3966,52,2,304.17,608.34
11838,3966,76,1,169.43,169.43
11839,3966,88,4,263.94,1055.76
11840,3967,13,3,87.64,262.92
11841,3967,69,3,134.97,404.91
11842,3967,12,1,405.66,405.66
11843,3967,98,4,307.01,1228.04
11844,3968,74,4,103.68,414.72
11845,3968,31,1,302.6,302.6
11846,3968,84,4,284.16,1136.64
11847,3969,4,3,53.84,161.52
11848,3969,80,4,392.88,1571.52
11849,3969,46,5,68.91,344.55
11850,3970,36,3,379.04,1137.12
11851,3970,41,3,272.17,816.51
11852,3970,38,5,226.45,1132.25
11853,3970,66,3,29.33,87.99
11854,3971,53,1,318.16,318.16
11855,3971,99,5,67.45,337.25
11856,3971,54,2,218.8,437.6
11857,3971,36,3,379.04,1137.12
11858,3972,98,4,307.01,1228.04
11859,3973,27,5,136.66,683.3
11860,3974,26,4,371.37,1485.48
11861,3974,11,3,177.33,531.99
11862,3974,86,1,375.68,375.68
11863,3975,89,5,164.53,822.65
11864,3975,25,1,11.43,11.43
11865,3976,70,3,453.74,1361.22
11866,3976,25,5,11.43,57.15
11867,3976,27,2,136.66,273.32
11868,3977,60,1,300.86,300.86
11869,3977,31,5,302.6,1513
11870,3977,93,3,289.58,868.74
11871,3978,65,4,254.9,1019.6
11872,3978,74,3,103.68,311.04
11873,3978,60,4,300.86,1203.44
11874,3979,14,2,497.78,995.56
11875,3979,95,2,420.68,841.36
11876,3979,63,5,273.5,1367.5
11877,3980,71,4,132.68,530.72
11878,3980,37,4,332.56,1330.24
11879,3980,45,1,36.73,36.73
11880,3981,72,4,248.62,994.48
11881,3981,78,3,358.92,1076.76
11882,3982,3,1,16.25,16.25
11883,3982,6,1,362.16,362.16
11884,3982,65,2,254.9,509.8
11885,3982,67,3,465.95,1397.85
11886,3983,40,1,168.04,168.04
11887,3983,94,4,56.69,226.76
11888,3983,98,4,307.01,1228.04
11889,3983,73,2,130.25,260.5
11890,3984,17,1,119.6,119.6
11891,3984,41,2,272.17,544.34
11892,3984,98,5,307.01,1535.05
11893,3984,43,5,290.86,1454.3
11894,3985,31,4,302.6,1210.4
11895,3985,79,1,387.61,387.61
11896,3985,27,1,136.66,136.66
11897,3985,13,3,87.64,262.92
11898,3986,25,5,11.43,57.15
11899,3987,53,5,318.16,1590.8
11900,3987,77,3,127.74,383.22
11901,3987,88,1,263.94,263.94
11902,3987,76,3,169.43,508.29
11903,3987,37,2,332.56,665.12
11904,3988,27,5,136.66,683.3
11905,3988,56,3,38.34,115.02
11906,3988,3,4,16.25,65
11907,3988,31,2,302.6,605.2
11908,3989,19,3,167.25,501.75
11909,3990,82,4,306.53,1226.12
11910,3990,67,5,465.95,2329.75
11911,3991,60,4,300.86,1203.44
11912,3991,8,5,82.76,413.8
11913,3991,16,4,208.95,835.8
11914,3992,94,5,56.69,283.45
11915,3992,58,1,363.89,363.89
11916,3992,32,1,266.32,266.32
11917,3992,5,3,273.9,821.7
11918,3992,22,3,116.75,350.25
11919,3993,43,1,290.86,290.86
11920,3993,25,3,11.43,34.29
11921,3993,97,3,209.48,628.44
11922,3994,46,5,68.91,344.55
11923,3994,38,4,226.45,905.8
11924,3994,41,3,272.17,816.51
11925,3994,87,4,442.56,1770.24
11926,3995,46,4,68.91,275.64
11927,3996,14,3,497.78,1493.34
11928,3996,54,2,218.8,437.6
11929,3996,25,5,11.43,57.15
11930,3996,16,1,208.95,208.95
11931,3996,5,2,273.9,547.8
11932,3997,91,4,256.59,1026.36
11933,3997,78,2,358.92,717.84
11934,3997,89,1,164.53,164.53
11935,3997,87,3,442.56,1327.68
11936,3998,80,5,392.88,1964.4
11937,3999,44,5,111.72,558.6
11938,3999,35,4,73.69,294.76
11939,3999,78,2,358.92,717.84
11940,3999,94,4,56.69,226.76
11941,4000,22,3,116.75,350.25
11942,4000,57,1,74.55,74.55
11943,4000,40,2,168.04,336.08
11944,4001,88,2,263.94,527.88
11945,4001,15,3,440.33,1320.99
11946,4001,51,5,424.62,2123.1
11947,4001,46,1,68.91,68.91
11948,4002,54,2,218.8,437.6
11949,4002,72,1,248.62,248.62
11950,4002,16,1,208.95,208.95
11951,4002,41,2,272.17,544.34
11952,4003,58,1,363.89,363.89
11953,4003,7,4,142.02,568.08
11954,4003,55,3,390.99,1172.97
11955,4004,36,4,379.04,1516.16
11956,4004,83,1,20.8,20.8
11957,4004,16,4,208.95,835.8
11958,4005,73,1,130.25,130.25
11959,4005,85,3,54.89,164.67
11960,4005,38,1,226.45,226.45
11961,4005,54,2,218.8,437.6
11962,4005,10,5,16.08,80.4
11963,4006,21,2,191.94,383.88
11964,4007,39,3,435.8,1307.4
11965,4007,73,5,130.25,651.25
11966,4007,23,3,79.85,239.55
11967,4007,75,3,161.12,483.36
11968,4008,13,5,87.64,438.2
11969,4009,50,5,79.59,397.95
11970,4009,11,5,177.33,886.65
11971,4009,15,2,440.33,880.66
11972,4009,69,5,134.97,674.85
11973,4010,73,3,130.25,390.75
11974,4010,98,5,307.01,1535.05
11975,4011,11,3,177.33,531.99
11976,4011,92,4,60.45,241.8
11977,4012,49,2,143.59,287.18
11978,4012,64,4,180.92,723.68
11979,4013,5,5,273.9,1369.5
11980,4013,27,5,136.66,683.3
11981,4013,22,4,116.75,467
11982,4013,73,3,130.25,390.75
11983,4013,57,2,74.55,149.1
11984,4014,69,2,134.97,269.94
11985,4015,74,1,103.68,103.68
11986,4015,4,2,53.84,107.68
11987,4015,71,1,132.68,132.68
11988,4015,72,3,248.62,745.86
11989,4016,100,1,490.16,490.16
11990,4016,76,5,169.43,847.15
11991,4016,35,2,73.69,147.38
11992,4016,97,2,209.48,418.96
11993,4016,89,1,164.53,164.53
11994,4017,90,1,90.42,90.42
11995,4017,64,3,180.92,542.76
11996,4017,54,5,218.8,1094
11997,4017,19,3,167.25,501.75
11998,4018,43,5,290.86,1454.3
11999,4018,82,2,306.53,613.06
12000,4019,24,5,266.02,1330.1
12001,4019,4,4,53.84,215.36
12002,4019,67,1,465.95,465.95
12003,4020,90,5,90.42,452.1
12004,4020,96,1,48.19,48.19
12005,4020,23,4,79.85,319.4
12006,4020,32,2,266.32,532.64
12007,4021,43,1,290.86,290.86
12008,4021,84,5,284.16,1420.8
12009,4021,19,3,167.25,501.75
12010,4021,62,1,245.87,245.87
12011,4021,60,5,300.86,1504.3
12012,4022,31,3,302.6,907.8
12013,4022,61,4,185.84,743.36
12014,4022,16,3,208.95,626.85
12015,4023,51,2,424.62,849.24
12016,4024,51,1,424.62,424.62
12017,4024,79,1,387.61,387.61
12018,4025,67,1,465.95,465.95
12019,4025,68,1,63.37,63.37
12020,4026,57,3,74.55,223.65
12021,4026,55,5,390.99,1954.95
12022,4026,91,5,256.59,1282.95
12023,4026,60,5,300.86,1504.3
12024,4026,63,4,273.5,1094
12025,4027,12,2,405.66,811.32
12026,4027,3,5,16.25,81.25
12027,4027,84,4,284.16,1136.64
12028,4027,97,2,209.48,418.96
12029,4027,73,3,130.25,390.75
12030,4028,28,3,36.29,108.87
12031,4028,76,3,169.43,508.29
12032,4029,18,1,51.98,51.98
12033,4029,8,4,82.76,331.04
12034,4030,21,4,191.94,767.76
12035,4030,90,1,90.42,90.42
12036,4030,9,2,294.38,588.76
12037,4031,13,3,87.64,262.92
12038,4031,16,1,208.95,208.95
12039,4031,53,2,318.16,636.32
12040,4031,77,2,127.74,255.48
12041,4031,6,2,362.16,724.32
12042,4032,82,3,306.53,919.59
12043,4032,67,4,465.95,1863.8
12044,4032,85,2,54.89,109.78
12045,4033,87,2,442.56,885.12
12046,4033,3,1,16.25,16.25
12047,4033,66,2,29.33,58.66
12048,4033,61,1,185.84,185.84
12049,4033,37,4,332.56,1330.24
12050,4034,74,4,103.68,414.72
12051,4035,34,1,352.16,352.16
12052,4035,96,5,48.19,240.95
12053,4036,86,2,375.68,751.36
12054,4036,5,1,273.9,273.9
12055,4036,82,1,306.53,306.53
12056,4037,96,5,48.19,240.95
12057,4037,70,2,453.74,907.48
12058,4037,17,1,119.6,119.6
